id;value;location;date;measure;unit
593783;0.70;"Boonsri";26/8/2005;"Nickel";"µg/l"
593784;3.70;"Boonsri";26/8/2005;"Biochemical Oxygen";"mg/l"
593785;8.50;"Boonsri";26/8/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
593786;5.80;"Boonsri";26/8/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
593787;0.03;"Boonsri";26/8/2005;"Anionic active surfactants";"mg/l"
593789;0.11;"Boonsri";26/8/2005;"Atrazine";"µg/l"
593790;0.28;"Boonsri";26/8/2005;"Alachlor";"µg/l"
593791;0.00;"Boonsri";26/8/2005;"Metolachlor";"µg/l"
593792;0.00;"Boonsri";26/8/2005;"Heptachloroepoxide";"µg/l"
593793;0.00;"Boonsri";26/8/2005;"Heptachlor";"µg/l"
593794;0.00;"Boonsri";26/8/2005;"Endosulfan (alpha)";"µg/l"
593795;0.00;"Boonsri";26/8/2005;"Endosulfan (beta)";"µg/l"
593796;0.00;"Boonsri";26/8/2005;"p,p-DDT";"µg/l"
593797;0.01;"Boonsri";26/8/2005;"p,p-DDD";"µg/l"
593798;0.01;"Boonsri";26/8/2005;"p,p-DDE";"µg/l"
593799;0.00;"Boonsri";26/8/2005;"alpha-Hexachlorocyclohexane";"µg/l"
593800;0.05;"Boonsri";26/8/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
593801;0.05;"Boonsri";26/8/2005;"gamma-Hexachlorocyclohexane";"µg/l"
593802;0.00;"Boonsri";26/8/2005;"Aldrin";"µg/l"
593803;0.00;"Boonsri";26/8/2005;"Dieldrin";"µg/l"
593804;0.13;"Boonsri";26/8/2005;"Endrin";"µg/l"
593805;1.95;"Boonsri";26/8/2005;"Macrozoobenthos";
593806;4.5e-03;"Boonsri";26/8/2005;"Total coliforms";"mg/l"
593807;0.00;"Boonsri";26/8/2005;"Fecal coliforms";"mg/l"
593808;0.00;"Boonsri";26/8/2005;"Fecal streptococci";"mg/l"
593809;20.50;"Boonsri";9/9/2005;"Water temperature";"C"
593812;6.12;"Boonsri";9/9/2005;"Dissolved oxygen";"mg/l"
593813;68.52;"Boonsri";9/9/2005;"Oxygen saturation";"mg/l"
593815;81.38;"Boonsri";9/9/2005;"Total hardness";"mg/l"
593816;158.60;"Boonsri";9/9/2005;"Bicarbonates";"mg/l"
593819;199.00;"Boonsri";9/9/2005;"Total dissolved salts";"mg/l"
593820;0.17;"Boonsri";9/9/2005;"Ammonium";"mg/l"
593821;0.03;"Boonsri";9/9/2005;"Nitrites";"mg/l"
593822;0.33;"Boonsri";9/9/2005;"Nitrates";"mg/l"
593823;0.05;"Boonsri";9/9/2005;"Orthophosphate-phosphorus";"mg/l"
593824;0.10;"Boonsri";9/9/2005;"Total phosphorus";"mg/l"
593825;4.70;"Boonsri";9/9/2005;"Silica (SiO2)";"mg/l"
593826;18.00;"Boonsri";9/9/2005;"Sodium";"mg/l"
593827;3.00;"Boonsri";9/9/2005;"Potassium";"mg/l"
593828;35.54;"Boonsri";9/9/2005;"Calcium";"mg/l"
593829;13.58;"Boonsri";9/9/2005;"Magnesium";"mg/l"
593830;21.92;"Boonsri";9/9/2005;"Chlorides";"mg/l"
593831;24.20;"Boonsri";9/9/2005;"Sulphates";"mg/l"
593832;1.37;"Boonsri";9/9/2005;"Iron";"mg/l"
593833;0.02;"Boonsri";9/9/2005;"Manganese";"mg/l"
593834;10.00;"Boonsri";9/9/2005;"Zinc";"µg/l"
593835;3.12;"Boonsri";9/9/2005;"Copper";"µg/l"
593836;2.04;"Boonsri";9/9/2005;"Chromium";"µg/l"
593837;0.00;"Boonsri";9/9/2005;"Mercury";"µg/l"
593838;3.26;"Boonsri";9/9/2005;"Biochemical Oxygen";"mg/l"
593839;8.50;"Boonsri";9/9/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
593840;4.45;"Boonsri";9/9/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
593841;0.06;"Boonsri";9/9/2005;"Anionic active surfactants";"mg/l"
593843;0.20;"Boonsri";9/9/2005;"Atrazine";"µg/l"
593844;0.26;"Boonsri";9/9/2005;"Simazine";"µg/l"
593845;0.00;"Boonsri";9/9/2005;"Alachlor";"µg/l"
593846;0.07;"Boonsri";9/9/2005;"Metolachlor";"µg/l"
593847;0.00;"Boonsri";9/9/2005;"Heptachloroepoxide";"µg/l"
593848;0.00;"Boonsri";9/9/2005;"Heptachlor";"µg/l"
593849;0.00;"Boonsri";9/9/2005;"Endosulfan (alpha)";"µg/l"
593850;0.00;"Boonsri";9/9/2005;"Endosulfan (beta)";"µg/l"
593851;0.00;"Boonsri";9/9/2005;"p,p-DDT";"µg/l"
593852;0.11;"Boonsri";9/9/2005;"p,p-DDD";"µg/l"
593853;0.03;"Boonsri";9/9/2005;"p,p-DDE";"µg/l"
593854;0.03;"Boonsri";9/9/2005;"alpha-Hexachlorocyclohexane";"µg/l"
593855;0.12;"Boonsri";9/9/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
593856;0.11;"Boonsri";9/9/2005;"gamma-Hexachlorocyclohexane";"µg/l"
593857;0.00;"Boonsri";9/9/2005;"Aldrin";"µg/l"
593858;0.03;"Boonsri";9/9/2005;"Dieldrin";"µg/l"
593859;0.11;"Boonsri";9/9/2005;"Endrin";"µg/l"
593860;1.97;"Boonsri";9/9/2005;"Macrozoobenthos";
593861;9.20;"Boonsri";9/9/2005;"Total coliforms";"mg/l"
593862;21.50;"Boonsri";23/9/2005;"Water temperature";"C"
593865;7.00;"Boonsri";23/9/2005;"Dissolved oxygen";"mg/l"
593866;86.90;"Boonsri";23/9/2005;"Oxygen saturation";"mg/l"
593868;97.16;"Boonsri";23/9/2005;"Total hardness";"mg/l"
593869;170.80;"Boonsri";23/9/2005;"Bicarbonates";"mg/l"
593872;235.00;"Boonsri";23/9/2005;"Total dissolved salts";"mg/l"
593873;0.05;"Boonsri";23/9/2005;"Ammonium";"mg/l"
593874;0.01;"Boonsri";23/9/2005;"Nitrites";"mg/l"
593875;0.45;"Boonsri";23/9/2005;"Nitrates";"mg/l"
593876;0.07;"Boonsri";23/9/2005;"Orthophosphate-phosphorus";"mg/l"
593877;0.09;"Boonsri";23/9/2005;"Total phosphorus";"mg/l"
593878;8.00;"Boonsri";23/9/2005;"Silica (SiO2)";"mg/l"
593879;21.00;"Boonsri";23/9/2005;"Sodium";"mg/l"
593880;2.00;"Boonsri";23/9/2005;"Potassium";"mg/l"
593881;46.79;"Boonsri";23/9/2005;"Calcium";"mg/l"
593882;13.50;"Boonsri";23/9/2005;"Magnesium";"mg/l"
593883;25.40;"Boonsri";23/9/2005;"Chlorides";"mg/l"
593884;39.50;"Boonsri";23/9/2005;"Sulphates";"mg/l"
593885;0.16;"Boonsri";23/9/2005;"Iron";"mg/l"
593886;0.02;"Boonsri";23/9/2005;"Manganese";"mg/l"
593887;48.00;"Boonsri";23/9/2005;"Zinc";"µg/l"
593888;25.79;"Boonsri";23/9/2005;"Copper";"µg/l"
593889;8.41;"Boonsri";23/9/2005;"Chromium";"µg/l"
593890;0.00;"Boonsri";23/9/2005;"Mercury";"µg/l"
593891;2.20;"Boonsri";23/9/2005;"Biochemical Oxygen";"mg/l"
593892;6.20;"Boonsri";23/9/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
593893;3.30;"Boonsri";23/9/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
593894;0.03;"Boonsri";23/9/2005;"Anionic active surfactants";"mg/l"
593896;0.16;"Boonsri";23/9/2005;"Atrazine";"µg/l"
593897;0.24;"Boonsri";23/9/2005;"Simazine";"µg/l"
593898;0.00;"Boonsri";23/9/2005;"Alachlor";"µg/l"
593899;0.08;"Boonsri";23/9/2005;"Metolachlor";"µg/l"
593900;0.00;"Boonsri";23/9/2005;"Heptachloroepoxide";"µg/l"
593901;0.00;"Boonsri";23/9/2005;"Heptachlor";"µg/l"
593902;0.00;"Boonsri";23/9/2005;"Endosulfan (alpha)";"µg/l"
593903;0.00;"Boonsri";23/9/2005;"Endosulfan (beta)";"µg/l"
593904;0.00;"Boonsri";23/9/2005;"p,p-DDT";"µg/l"
593905;0.08;"Boonsri";23/9/2005;"p,p-DDD";"µg/l"
593906;0.03;"Boonsri";23/9/2005;"p,p-DDE";"µg/l"
593907;0.00;"Boonsri";23/9/2005;"alpha-Hexachlorocyclohexane";"µg/l"
593908;0.12;"Boonsri";23/9/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
593909;0.11;"Boonsri";23/9/2005;"gamma-Hexachlorocyclohexane";"µg/l"
593910;0.00;"Boonsri";23/9/2005;"Aldrin";"µg/l"
593911;0.06;"Boonsri";23/9/2005;"Dieldrin";"µg/l"
593912;0.04;"Boonsri";23/9/2005;"Endrin";"µg/l"
593913;2.00;"Boonsri";23/9/2005;"Macrozoobenthos";
593914;0.09;"Boonsri";23/9/2005;"Total coliforms";"mg/l"
593915;0.04;"Boonsri";23/9/2005;"Fecal coliforms";"mg/l"
593916;0.00;"Boonsri";23/9/2005;"Fecal streptococci";"mg/l"
593917;19.00;"Boonsri";2/10/2005;"Water temperature";"C"
593920;6.08;"Boonsri";2/10/2005;"Dissolved oxygen";"mg/l"
593921;66.01;"Boonsri";2/10/2005;"Oxygen saturation";"mg/l"
593923;108.63;"Boonsri";2/10/2005;"Total hardness";"mg/l"
593924;183.00;"Boonsri";2/10/2005;"Bicarbonates";"mg/l"
593927;272.00;"Boonsri";2/10/2005;"Total dissolved salts";"mg/l"
593928;0.12;"Boonsri";2/10/2005;"Ammonium";"mg/l"
593929;0.03;"Boonsri";2/10/2005;"Nitrites";"mg/l"
593930;0.38;"Boonsri";2/10/2005;"Nitrates";"mg/l"
593931;0.10;"Boonsri";2/10/2005;"Orthophosphate-phosphorus";"mg/l"
593932;0.13;"Boonsri";2/10/2005;"Total phosphorus";"mg/l"
593933;3.96;"Boonsri";2/10/2005;"Silica (SiO2)";"mg/l"
593934;24.00;"Boonsri";2/10/2005;"Sodium";"mg/l"
593935;3.00;"Boonsri";2/10/2005;"Potassium";"mg/l"
593936;50.09;"Boonsri";2/10/2005;"Calcium";"mg/l"
593937;16.49;"Boonsri";2/10/2005;"Magnesium";"mg/l"
593938;26.68;"Boonsri";2/10/2005;"Chlorides";"mg/l"
593939;60.70;"Boonsri";2/10/2005;"Sulphates";"mg/l"
593940;0.21;"Boonsri";2/10/2005;"Iron";"mg/l"
593941;0.05;"Boonsri";2/10/2005;"Manganese";"mg/l"
593942;16.00;"Boonsri";2/10/2005;"Zinc";"µg/l"
593943;6.33;"Boonsri";2/10/2005;"Copper";"µg/l"
593944;1.01;"Boonsri";2/10/2005;"Chromium";"µg/l"
593945;1.07;"Boonsri";2/10/2005;"Lead";"µg/l"
593946;68.38;"Boonsri";2/10/2005;"Cadmium";"µg/l"
593947;0.00;"Boonsri";2/10/2005;"Mercury";"µg/l"
593948;3.97;"Boonsri";2/10/2005;"Nickel";"µg/l"
593949;2.00;"Boonsri";2/10/2005;"Biochemical Oxygen";"mg/l"
593950;6.81;"Boonsri";2/10/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
593951;3.69;"Boonsri";2/10/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
593952;0.05;"Boonsri";2/10/2005;"Anionic active surfactants";"mg/l"
593954;0.00;"Boonsri";2/10/2005;"p,p-DDT";"µg/l"
593955;0.05;"Boonsri";2/10/2005;"p,p-DDD";"µg/l"
593956;1.96;"Boonsri";2/10/2005;"Macrozoobenthos";
593957;5.40;"Boonsri";2/10/2005;"Total coliforms";"mg/l"
593958;14.00;"Boonsri";21/10/2005;"Water temperature";"C"
593961;6.90;"Boonsri";21/10/2005;"Dissolved oxygen";"mg/l"
593962;60.79;"Boonsri";21/10/2005;"Oxygen saturation";"mg/l"
593964;103.59;"Boonsri";21/10/2005;"Total hardness";"mg/l"
593965;183.00;"Boonsri";21/10/2005;"Bicarbonates";"mg/l"
593968;242.00;"Boonsri";21/10/2005;"Total dissolved salts";"mg/l"
593969;0.04;"Boonsri";21/10/2005;"Ammonium";"mg/l"
593970;0.02;"Boonsri";21/10/2005;"Nitrites";"mg/l"
593971;0.19;"Boonsri";21/10/2005;"Nitrates";"mg/l"
593972;0.02;"Boonsri";21/10/2005;"Orthophosphate-phosphorus";"mg/l"
593973;0.14;"Boonsri";21/10/2005;"Total phosphorus";"mg/l"
593974;5.69;"Boonsri";21/10/2005;"Silica (SiO2)";"mg/l"
593975;18.00;"Boonsri";21/10/2005;"Sodium";"mg/l"
593976;3.00;"Boonsri";21/10/2005;"Potassium";"mg/l"
593977;51.50;"Boonsri";21/10/2005;"Calcium";"mg/l"
593978;13.50;"Boonsri";21/10/2005;"Magnesium";"mg/l"
593979;25.50;"Boonsri";21/10/2005;"Chlorides";"mg/l"
593980;38.90;"Boonsri";21/10/2005;"Sulphates";"mg/l"
593981;0.22;"Boonsri";21/10/2005;"Iron";"mg/l"
593982;0.04;"Boonsri";21/10/2005;"Manganese";"mg/l"
593983;10.00;"Boonsri";21/10/2005;"Zinc";"µg/l"
593984;9.48;"Boonsri";21/10/2005;"Copper";"µg/l"
593985;4.19;"Boonsri";21/10/2005;"Chromium";"µg/l"
593986;3.08;"Boonsri";21/10/2005;"Lead";"µg/l"
593987;0.57;"Boonsri";21/10/2005;"Cadmium";"µg/l"
593988;0.00;"Boonsri";21/10/2005;"Mercury";"µg/l"
593989;7.52;"Boonsri";21/10/2005;"Nickel";"µg/l"
593990;1.70;"Boonsri";21/10/2005;"Biochemical Oxygen";"mg/l"
593991;7.40;"Boonsri";21/10/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
593992;4.10;"Boonsri";21/10/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
593993;0.08;"Boonsri";21/10/2005;"Anionic active surfactants";"mg/l"
593995;0.00;"Boonsri";21/10/2005;"Heptachlor";"µg/l"
593996;0.02;"Boonsri";21/10/2005;"p,p-DDT";"µg/l"
593997;5.0e-03;"Boonsri";21/10/2005;"p,p-DDE";"µg/l"
593998;0.04;"Boonsri";21/10/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
593999;0.04;"Boonsri";21/10/2005;"gamma-Hexachlorocyclohexane";"µg/l"
594000;1.91;"Boonsri";21/10/2005;"Macrozoobenthos";
594001;3.50;"Boonsri";21/10/2005;"Total coliforms";"mg/l"
594002;9.50;"Boonsri";6/11/2005;"Water temperature";"C"
594005;8.18;"Boonsri";6/11/2005;"Dissolved oxygen";"mg/l"
594006;81.19;"Boonsri";6/11/2005;"Oxygen saturation";"mg/l"
594008;98.83;"Boonsri";6/11/2005;"Total hardness";"mg/l"
594009;189.10;"Boonsri";6/11/2005;"Bicarbonates";"mg/l"
594012;228.00;"Boonsri";6/11/2005;"Total dissolved salts";"mg/l"
594013;0.10;"Boonsri";6/11/2005;"Ammonium";"mg/l"
594014;0.03;"Boonsri";6/11/2005;"Nitrites";"mg/l"
594015;0.42;"Boonsri";6/11/2005;"Nitrates";"mg/l"
594016;0.08;"Boonsri";6/11/2005;"Orthophosphate-phosphorus";"mg/l"
594017;0.08;"Boonsri";6/11/2005;"Total phosphorus";"mg/l"
594018;7.10;"Boonsri";6/11/2005;"Silica (SiO2)";"mg/l"
594019;15.00;"Boonsri";6/11/2005;"Sodium";"mg/l"
594020;3.00;"Boonsri";6/11/2005;"Potassium";"mg/l"
594021;54.72;"Boonsri";6/11/2005;"Calcium";"mg/l"
594022;9.70;"Boonsri";6/11/2005;"Magnesium";"mg/l"
594023;21.84;"Boonsri";6/11/2005;"Chlorides";"mg/l"
594024;26.74;"Boonsri";6/11/2005;"Sulphates";"mg/l"
594025;0.11;"Boonsri";6/11/2005;"Iron";"mg/l"
594026;0.02;"Boonsri";6/11/2005;"Manganese";"mg/l"
594027;10.00;"Boonsri";6/11/2005;"Zinc";"µg/l"
594028;1.71;"Boonsri";6/11/2005;"Copper";"µg/l"
594029;0.50;"Boonsri";6/11/2005;"Chromium";"µg/l"
594030;0.80;"Boonsri";6/11/2005;"Lead";"µg/l"
594031;2.08;"Boonsri";6/11/2005;"Cadmium";"µg/l"
594032;0.00;"Boonsri";6/11/2005;"Mercury";"µg/l"
594033;0.61;"Boonsri";6/11/2005;"Nickel";"µg/l"
594034;1.24;"Boonsri";6/11/2005;"Biochemical Oxygen";"mg/l"
594035;8.61;"Boonsri";6/11/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
594036;4.39;"Boonsri";6/11/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
594037;0.05;"Boonsri";6/11/2005;"Anionic active surfactants";"mg/l"
594039;0.22;"Boonsri";6/11/2005;"p,p-DDD";"µg/l"
594040;0.01;"Boonsri";6/11/2005;"p,p-DDE";"µg/l"
594041;0.09;"Boonsri";6/11/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
594042;0.09;"Boonsri";6/11/2005;"gamma-Hexachlorocyclohexane";"µg/l"
594043;0.08;"Boonsri";6/11/2005;"Endrin";"µg/l"
594044;2.00;"Boonsri";6/11/2005;"Macrozoobenthos";
594045;1.40;"Boonsri";6/11/2005;"Total coliforms";"mg/l"
594046;0.14;"Boonsri";6/11/2005;"Fecal coliforms";"mg/l"
594047;0.09;"Boonsri";6/11/2005;"Fecal streptococci";"mg/l"
594048;10.00;"Boonsri";25/11/2005;"Water temperature";"C"
594051;8.60;"Boonsri";25/11/2005;"Dissolved oxygen";"mg/l"
594052;87.09;"Boonsri";25/11/2005;"Oxygen saturation";"mg/l"
594054;105.83;"Boonsri";25/11/2005;"Total hardness";"mg/l"
594055;213.50;"Boonsri";25/11/2005;"Bicarbonates";"mg/l"
594058;245.00;"Boonsri";25/11/2005;"Total dissolved salts";"mg/l"
594059;0.17;"Boonsri";25/11/2005;"Ammonium";"mg/l"
594060;0.02;"Boonsri";25/11/2005;"Nitrites";"mg/l"
594061;0.40;"Boonsri";25/11/2005;"Nitrates";"mg/l"
594062;0.08;"Boonsri";25/11/2005;"Orthophosphate-phosphorus";"mg/l"
594063;0.08;"Boonsri";25/11/2005;"Total phosphorus";"mg/l"
594064;7.21;"Boonsri";25/11/2005;"Silica (SiO2)";"mg/l"
594065;16.00;"Boonsri";25/11/2005;"Sodium";"mg/l"
594066;3.00;"Boonsri";25/11/2005;"Potassium";"mg/l"
594067;53.09;"Boonsri";25/11/2005;"Calcium";"mg/l"
594068;13.50;"Boonsri";25/11/2005;"Magnesium";"mg/l"
594069;22.10;"Boonsri";25/11/2005;"Chlorides";"mg/l"
594070;28.79;"Boonsri";25/11/2005;"Sulphates";"mg/l"
594071;0.27;"Boonsri";25/11/2005;"Iron";"mg/l"
594072;0.13;"Boonsri";25/11/2005;"Manganese";"mg/l"
594073;10.00;"Boonsri";25/11/2005;"Zinc";"µg/l"
594074;6.67;"Boonsri";25/11/2005;"Copper";"µg/l"
594075;2.79;"Boonsri";25/11/2005;"Chromium";"µg/l"
594076;12.48;"Boonsri";25/11/2005;"Lead";"µg/l"
594077;0.67;"Boonsri";25/11/2005;"Cadmium";"µg/l"
594078;0.00;"Boonsri";25/11/2005;"Mercury";"µg/l"
594079;6.17;"Boonsri";25/11/2005;"Nickel";"µg/l"
594080;2.30;"Boonsri";25/11/2005;"Biochemical Oxygen";"mg/l"
594081;9.40;"Boonsri";25/11/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
594082;5.00;"Boonsri";25/11/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
594083;0.05;"Boonsri";25/11/2005;"Anionic active surfactants";"mg/l"
594085;8.0e-03;"Boonsri";25/11/2005;"Heptachlor";"µg/l"
594086;0.29;"Boonsri";25/11/2005;"Endosulfan (alpha)";"µg/l"
594087;0.40;"Boonsri";25/11/2005;"p,p-DDD";"µg/l"
594088;0.01;"Boonsri";25/11/2005;"p,p-DDE";"µg/l"
594089;0.09;"Boonsri";25/11/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
594090;0.08;"Boonsri";25/11/2005;"gamma-Hexachlorocyclohexane";"µg/l"
594091;0.04;"Boonsri";25/11/2005;"Dieldrin";"µg/l"
594092;0.59;"Boonsri";25/11/2005;"Endrin";"µg/l"
594093;1.95;"Boonsri";25/11/2005;"Macrozoobenthos";
594094;0.70;"Boonsri";25/11/2005;"Total coliforms";"mg/l"
594095;7.80;"Boonsri";2/12/2005;"Water temperature";"C"
594098;8.57;"Boonsri";2/12/2005;"Dissolved oxygen";"mg/l"
594099;76.40;"Boonsri";2/12/2005;"Oxygen saturation";"mg/l"
594101;106.40;"Boonsri";2/12/2005;"Total hardness";"mg/l"
594102;195.19;"Boonsri";2/12/2005;"Bicarbonates";"mg/l"
594105;245.00;"Boonsri";2/12/2005;"Total dissolved salts";"mg/l"
594106;0.17;"Boonsri";2/12/2005;"Ammonium";"mg/l"
594107;0.01;"Boonsri";2/12/2005;"Nitrites";"mg/l"
594108;1.24;"Boonsri";2/12/2005;"Nitrates";"mg/l"
594109;0.06;"Boonsri";2/12/2005;"Orthophosphate-phosphorus";"mg/l"
594110;0.07;"Boonsri";2/12/2005;"Total phosphorus";"mg/l"
594111;8.49;"Boonsri";2/12/2005;"Silica (SiO2)";"mg/l"
594112;17.00;"Boonsri";2/12/2005;"Sodium";"mg/l"
594113;2.00;"Boonsri";2/12/2005;"Potassium";"mg/l"
594114;54.93;"Boonsri";2/12/2005;"Calcium";"mg/l"
594115;12.61;"Boonsri";2/12/2005;"Magnesium";"mg/l"
594116;24.55;"Boonsri";2/12/2005;"Chlorides";"mg/l"
594117;32.88;"Boonsri";2/12/2005;"Sulphates";"mg/l"
594118;0.26;"Boonsri";2/12/2005;"Iron";"mg/l"
594119;0.05;"Boonsri";2/12/2005;"Manganese";"mg/l"
594120;78.00;"Boonsri";2/12/2005;"Zinc";"µg/l"
594121;1.93;"Boonsri";2/12/2005;"Copper";"µg/l"
594122;0.66;"Boonsri";2/12/2005;"Chromium";"µg/l"
594123;2.67;"Boonsri";2/12/2005;"Lead";"µg/l"
594124;9.21;"Boonsri";2/12/2005;"Cadmium";"µg/l"
594125;0.00;"Boonsri";2/12/2005;"Mercury";"µg/l"
594126;0.51;"Boonsri";2/12/2005;"Nickel";"µg/l"
594127;1.20;"Boonsri";2/12/2005;"Biochemical Oxygen";"mg/l"
594128;9.37;"Boonsri";2/12/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
594129;4.79;"Boonsri";2/12/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
594130;0.05;"Boonsri";2/12/2005;"Anionic active surfactants";"mg/l"
594132;0.01;"Boonsri";2/12/2005;"Heptachlor";"µg/l"
594133;0.41;"Boonsri";2/12/2005;"p,p-DDD";"µg/l"
594134;0.05;"Boonsri";2/12/2005;"p,p-DDE";"µg/l"
594135;0.07;"Boonsri";2/12/2005;"alpha-Hexachlorocyclohexane";"µg/l"
594136;0.15;"Boonsri";2/12/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
594137;0.11;"Boonsri";2/12/2005;"gamma-Hexachlorocyclohexane";"µg/l"
594138;0.29;"Boonsri";2/12/2005;"Endrin";"µg/l"
594139;1.87;"Boonsri";2/12/2005;"Macrozoobenthos";
594140;0.32;"Boonsri";2/12/2005;"Total coliforms";"mg/l"
594141;0.04;"Boonsri";2/12/2005;"Fecal coliforms";"mg/l"
594142;0.02;"Boonsri";2/12/2005;"Fecal streptococci";"mg/l"
594143;4.70;"Boonsri";16/12/2005;"Water temperature";"C"
594146;8.80;"Boonsri";16/12/2005;"Dissolved oxygen";"mg/l"
594147;91.80;"Boonsri";16/12/2005;"Oxygen saturation";"mg/l"
594149;201.30;"Boonsri";16/12/2005;"Bicarbonates";"mg/l"
594152;250.00;"Boonsri";16/12/2005;"Total dissolved salts";"mg/l"
594153;0.04;"Boonsri";16/12/2005;"Ammonium";"mg/l"
594154;0.02;"Boonsri";16/12/2005;"Nitrites";"mg/l"
594155;1.26;"Boonsri";16/12/2005;"Nitrates";"mg/l"
594156;0.11;"Boonsri";16/12/2005;"Orthophosphate-phosphorus";"mg/l"
594157;0.12;"Boonsri";16/12/2005;"Total phosphorus";"mg/l"
594158;8.15;"Boonsri";16/12/2005;"Silica (SiO2)";"mg/l"
594159;18.00;"Boonsri";16/12/2005;"Sodium";"mg/l"
594160;3.00;"Boonsri";16/12/2005;"Potassium";"mg/l"
594161;56.50;"Boonsri";16/12/2005;"Calcium";"mg/l"
594162;12.60;"Boonsri";16/12/2005;"Magnesium";"mg/l"
594163;21.79;"Boonsri";16/12/2005;"Chlorides";"mg/l"
594164;38.40;"Boonsri";16/12/2005;"Sulphates";"mg/l"
594165;0.95;"Boonsri";16/12/2005;"Iron";"mg/l"
594166;0.11;"Boonsri";16/12/2005;"Manganese";"mg/l"
594167;70.00;"Boonsri";16/12/2005;"Zinc";"µg/l"
594168;2.53;"Boonsri";16/12/2005;"Copper";"µg/l"
594169;2.21;"Boonsri";16/12/2005;"Chromium";"µg/l"
594170;4.15;"Boonsri";16/12/2005;"Lead";"µg/l"
594171;0.32;"Boonsri";16/12/2005;"Cadmium";"µg/l"
594172;0.00;"Boonsri";16/12/2005;"Mercury";"µg/l"
594173;0.65;"Boonsri";16/12/2005;"Nickel";"µg/l"
594174;1.90;"Boonsri";16/12/2005;"Biochemical Oxygen";"mg/l"
594175;9.50;"Boonsri";16/12/2005;"Chemical Oxygen Demand (Cr)";"mg/l"
594176;4.70;"Boonsri";16/12/2005;"Chemical Oxygen Demand (Mn)";"mg/l"
594177;0.08;"Boonsri";16/12/2005;"Anionic active surfactants";"mg/l"
594179;0.59;"Boonsri";16/12/2005;"p,p-DDD";"µg/l"
594180;0.10;"Boonsri";16/12/2005;"alpha-Hexachlorocyclohexane";"µg/l"
594181;0.16;"Boonsri";16/12/2005;"beta-Hexaxchlorocyclohexane";"µg/l"
594182;0.07;"Boonsri";16/12/2005;"gamma-Hexachlorocyclohexane";"µg/l"
594183;0.25;"Boonsri";16/12/2005;"Dieldrin";"µg/l"
594184;0.33;"Boonsri";16/12/2005;"Endrin";"µg/l"
594185;1.80;"Boonsri";16/12/2005;"Macrozoobenthos";
602347;4.60;"Kohsoom";30/1/2005;"Water temperature";"C"
602350;9.00;"Kohsoom";30/1/2005;"Dissolved oxygen";"mg/l"
602352;431.20;"Kohsoom";30/1/2005;"Total hardness";"mg/l"
602353;286.00;"Kohsoom";30/1/2005;"Bicarbonates";"mg/l"
602356;358.00;"Kohsoom";30/1/2005;"Total dissolved salts";"mg/l"
602357;1.26;"Kohsoom";30/1/2005;"Ammonium";"mg/l"
602358;0.06;"Kohsoom";30/1/2005;"Nitrites";"mg/l"
602359;2.45;"Kohsoom";30/1/2005;"Nitrates";"mg/l"
602360;0.26;"Kohsoom";30/1/2005;"Orthophosphate-phosphorus";"mg/l"
602361;0.47;"Kohsoom";30/1/2005;"Total phosphorus";"mg/l"
602362;12.40;"Kohsoom";30/1/2005;"Silica (SiO2)";"mg/l"
602363;30.70;"Kohsoom";30/1/2005;"Sodium";"mg/l"
602364;7.10;"Kohsoom";30/1/2005;"Potassium";"mg/l"
602365;94.40;"Kohsoom";30/1/2005;"Calcium";"mg/l"
602366;26.00;"Kohsoom";30/1/2005;"Magnesium";"mg/l"
602367;53.00;"Kohsoom";30/1/2005;"Chlorides";"mg/l"
602368;103.00;"Kohsoom";30/1/2005;"Sulphates";"mg/l"
602369;0.49;"Kohsoom";30/1/2005;"Iron";"mg/l"
602370;0.22;"Kohsoom";30/1/2005;"Manganese";"mg/l"
602371;3.03;"Kohsoom";30/1/2005;"Copper";"µg/l"
602372;4.96;"Kohsoom";30/1/2005;"Chromium";"µg/l"
602373;0.57;"Kohsoom";30/1/2005;"Lead";"µg/l"
602374;0.44;"Kohsoom";30/1/2005;"Cadmium";"µg/l"
